;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;Оповещение о закрытии трактов (каналов);Оповещение о закрытии трактов (каналов);;;;
;;;в результате проведения плановых и неплановых РНР;в результате проведения плановых и неплановых РНР;;;;
;;;"на СМП ОАО ""Ростелеком""";"на СМП ОАО ""Ростелеком""";;;;
;;;;;;;;
Клиент;Дата, время;Условие проведения работ;№ работы;Существующая нумерация трактов;Участок измерений;Содержание работ;Направление связи, ПЦТ, канала, межд.обозн.;Вид использования
1;2;3;4;5;6;7;8;9
"KDDI;ТЕА; ВЕЛИКОБРИТАНИЯ; ЯПОНИЯ";Ср 27.08.2014 c 00:00 до 08:00;4-6 КРП;00/1400941;OCN896;03616 - 5103;- ' ' -;"ЛОНДОН - ТОКИО; VC4S64          [1308744]";МН,ТЕА
"KDDI;ТЕА; ВЕЛИКОБРИТАНИЯ; ЯПОНИЯ";Ср 27.08.2014 c 00:00 до 08:00;4-6 КРП;00/1400941;OCN896;03616 - 5103;- ' ' -;"ЛОНДОН - ТОКИО; VC4S65          [1308745]";МН,ТЕА
"KDDI;ТЕА; ВЕЛИКОБРИТАНИЯ; ЯПОНИЯ";Ср 27.08.2014 c 00:00 до 08:00;4-6 КРП;00/1400941;OCN896;03616 - 5103;- ' ' -;"ЛОНДОН - ТОКИО; VC4S66          [1308746]";МН,ТЕА
"KOREA TELECOM;СГМД; ЛАТВИЯ; Ю.КОРЕЯ";Чт 21.08.2014 c 06:00 до 08:30;4-6 КР;08/1400913;К708-63-74;12001 - 12008;"На уч-ке 12001-12008 поочередное переключение трафика оптических каналов (распоряжение 13-2-30720) в рамках реализации проекта ""Расширение сети передачи данных IP/MPLS ОАО ""Ростелеком""  в 2011г. 4 этап 3 очередь 1п.к."", с поочередным переводом трафика каждого оптического канала на кольцевой резерв в течение указанного времени. Производитель работ: 12001, 12008, МРЦУСС.";"РИГА - СЕУЛ; NP1             [1270119]";МЗАРУБКОМП
"KOREA TELECOM;СГМД; ЛАТВИЯ; Ю.КОРЕЯ";Чт 21.08.2014 c 06:00 до 08:30;4-6;08/1400913;К708-63-74;12001 - 12008;- ' ' -;"РИГА - СЕУЛ; NP1             [1270119]";МЗАРУБКОМП
"KOREA TELECOM; УЗБЕКИСТАН; Ю.КОРЕЯ";Чт 21.08.2014 c 06:00 до 08:30;4-6 КР;08/1400913;К708-63-74;12001 - 12008;- ' ' -;"Акшалак - СЕУЛ; NP1             [1276068]";МЗАРУБКОМП
"KOREA TELECOM; УЗБЕКИСТАН; Ю.КОРЕЯ";Чт 21.08.2014 c 06:00 до 08:30;4-6;08/1400913;К708-63-74;12001 - 12008;- ' ' -;"Акшалак - СЕУЛ; NP1             [1276068]";МЗАРУБКОМП
"KOREA TELECOM;СПТ; ГОНКОНГ";с 20:00 Пт 22.08.2014 до 02:00 Сб 23.08.2014;4-6 КРП;00/1400947;VC4S11;15032 - 7901;Внеплановые работы на сети China Telecom. Работы по резерву с КРП в процессе работ.;"с.Князе-Волконское - ГОНКОНГ; VC4S11          [962551]";МЗАРУБКОМП
"KOREA TELECOM;СПТ; ГОНКОНГ";с 20:00 Пт 22.08.2014 до 02:00 Сб 23.08.2014;4-6 КРП;00/1400947;VC4S12;т1532 - 7901;- ' ' -;"с.Князе-Волконское - ГОНКОНГ; VC4S12          [962552]";МЗАРУБКОМП
"KOREA TELECOM;СПТ; ГОНКОНГ";с 20:00 Пн 25.08.2014 до 02:00 Вт 26.08.2014;4-6 КРП;00/1400948;VC4S11;15032 - 7901;- ' ' -;"с.Князе-Волконское - ГОНКОНГ; VC4S11          [962551]";МЗАРУБКОМП
"KOREA TELECOM;СПТ; ГОНКОНГ";с 20:00 Пн 25.08.2014 до 02:00 Вт 26.08.2014;4-6 КРП;00/1400948;VC4S12;т1532 - 7901;- ' ' -;"с.Князе-Волконское - ГОНКОНГ; VC4S12          [962552]";МЗАРУБКОМП
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 05:00 до 05:30;4-6 КР;08/1400927;К708-63-42;12003 - 15001;"На уч-ке 12003-15001 переключение трафика оптического канала по распоряжению 13-2-307741 в рамках реализации проекта ""Расширение сети передачи данных IP/MPLS ОАО ""Ростелеком""  в 2011г. 4 этап 3 очередь 1п.к."", с переводом трафика на кольцевой резерв. Производитель работ: 12003, 15001, МРЦУСС. Перенос с 19/08.";"Москва, Сущевский Вал, 26, МСС-12 - СЕУЛ; 30n002         ; B [702830]";ТФС,ИНО
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 05:00 до 05:30;4-6;08/1400927;К708-63-42;12003 - 15001;- ' ' -;"Москва, Сущевский Вал, 26, МСС-12 - СЕУЛ; 30n002         ; B [702830]";ТФС,ИНО
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 05:00 до 05:30;4-6 КР;08/1400927;К708-63-42;12003 - 15001;- ' ' -;"Москва, Бутлерова,7, МСС-11 - СЕУЛ; 30n003         ; B [902750]";ТФС,ИНО
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 05:00 до 05:30;4-6;08/1400927;К708-63-42;12003 - 15001;- ' ' -;"Москва, Бутлерова,7, МСС-11 - СЕУЛ; 30n003         ; B [902750]";ТФС,ИНО
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 05:00 до 05:30;4-6 КР;08/1400927;К708-63-42;12003 - 15001;- ' ' -;"Москва - СЕУЛ; 30n004         ; B [902751]";ТФС,ИНО
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 05:00 до 05:30;4-6;08/1400927;К708-63-42;12003 - 15001;- ' ' -;"Москва - СЕУЛ; 30n004         ; B [902751]";ТФС,ИНО
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 05:30 до 06:00;4-6 КР;08/1400927;К841-64-42;12007 - 12003;"На уч-ке 12007-12003 переключение трафика оптического канала по распоряжению 13-2-30727 в рамках реализации проекта ""Расширение сети передачи данных IP/MPLS ОАО ""Ростелеком""  в 2011г. 4 этап 3 очередь 1п.к."", с переводом трафика на кольцевой резерв. Производитель работ: 12007, 12003, МРЦУСС.  Перенос с 18/08.";"Москва, Сущевский Вал, 26, МСС-12 - СЕУЛ; 30n002         ; B [702830]";ТФС,ИНО
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 05:30 до 06:00;4-6;08/1400927;К841-64-42;12007 - 12003;- ' ' -;"Москва, Сущевский Вал, 26, МСС-12 - СЕУЛ; 30n002         ; B [702830]";ТФС,ИНО
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 05:30 до 06:00;4-6 КР;08/1400927;К841-64-42;12007 - 12003;- ' ' -;"Москва, Бутлерова,7, МСС-11 - СЕУЛ; 30n003         ; B [902750]";ТФС,ИНО
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 05:30 до 06:00;4-6;08/1400927;К841-64-42;12007 - 12003;- ' ' -;"Москва, Бутлерова,7, МСС-11 - СЕУЛ; 30n003         ; B [902750]";ТФС,ИНО
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 05:30 до 06:00;4-6 КР;08/1400927;К841-64-42;12007 - 12003;- ' ' -;"Москва - СЕУЛ; 30n004         ; B [902751]";ТФС,ИНО
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 05:30 до 06:00;4-6;08/1400927;К841-64-42;12007 - 12003;- ' ' -;"Москва - СЕУЛ; 30n004         ; B [902751]";ТФС,ИНО
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 06:00 до 06:30;4-6 КР;08/1400927;К708-63-42;12001 - 12008;"На уч-ке 12001-12008 переключение трафика оптического канала по распоряжению 13-2-30707 в рамках реализации проекта ""Расширение сети передачи данных IP/MPLS ОАО ""Ростелеком""  в 2011г. 4 этап 3 очередь 1п.к."", с переводом трафика на кольцевой резерв. Производитель работ: 12001, 12008, МРЦУСС.  Перенос с 21/08.";"Москва, Сущевский Вал, 26, МСС-12 - СЕУЛ; 30n002         ; B [702830]";ТФС,ИНО
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 06:00 до 06:30;4-6;08/1400927;К708-63-42;12001 - 12008;- ' ' -;"Москва, Сущевский Вал, 26, МСС-12 - СЕУЛ; 30n002         ; B [702830]";ТФС,ИНО
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 06:00 до 06:30;4-6 КР;08/1400927;К708-63-42;12001 - 12008;- ' ' -;"Москва, Бутлерова,7, МСС-11 - СЕУЛ; 30n003         ; B [902750]";ТФС,ИНО
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 06:00 до 06:30;4-6;08/1400927;К708-63-42;12001 - 12008;- ' ' -;"Москва, Бутлерова,7, МСС-11 - СЕУЛ; 30n003         ; B [902750]";ТФС,ИНО
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 06:00 до 06:30;4-6 КР;08/1400927;К708-63-42;12001 - 12008;- ' ' -;"Москва - СЕУЛ; 30n004         ; B [902751]";ТФС,ИНО
"KOREA TELECOM; Ю.КОРЕЯ";Вт 26.08.2014 c 06:00 до 06:30;4-6;08/1400927;К708-63-42;12001 - 12008;- ' ' -;"Москва - СЕУЛ; 30n004         ; B [902751]";ТФС,ИНО
"KOREA TELECOM;СГМД; Ю.КОРЕЯ";Вт 26.08.2014 c 06:00 до 06:30;4-6 КР;08/1400927;К708-63-42;12001 - 12008;- ' ' -;"Иркутск,ул.Терешковой 37 - СЕУЛ; NP1             [953559]";МЗАРУБКОМП
"KOREA TELECOM;СГМД; Ю.КОРЕЯ";Вт 26.08.2014 c 06:00 до 06:30;4-6;08/1400927;К708-63-42;12001 - 12008;- ' ' -;"Иркутск,ул.Терешковой 37 - СЕУЛ; NP1             [953559]";МЗАРУБКОМП
"NTT;ТЕА; ВЕЛИКОБРИТАНИЯ; ГОНКОНГ";с 20:00 Пт 22.08.2014 до 02:00 Сб 23.08.2014;4-6 КРП;00/1400947;64S1;2501 - 7901;Внеплановые работы на сети China Telecom. Работы по резерву с КРП в процессе работ.;"ЛОНДОН - ГОНКОНГ; 64S1            [1236704]";МН,ТЕА
"NTT;ТЕА; ВЕЛИКОБРИТАНИЯ; ГОНКОНГ";с 20:00 Пн 25.08.2014 до 02:00 Вт 26.08.2014;4-6 КРП;00/1400948;64S1;2501 - 7901;- ' ' -;"ЛОНДОН - ГОНКОНГ; 64S1            [1236704]";МН,ТЕА
"NTT; ЯПОНИЯ";Вт 26.08.2014 c 05:00 до 05:30;4-6 КР;08/1400927;К708-63-42;12003 - 15001;"На уч-ке 12003-15001 переключение трафика оптического канала по распоряжению 13-2-307741 в рамках реализации проекта ""Расширение сети передачи данных IP/MPLS ОАО ""Ростелеком""  в 2011г. 4 этап 3 очередь 1п.к."", с переводом трафика на кольцевой резерв. Производитель работ: 12003, 15001, МРЦУСС. Перенос с 19/08.";"Любань - ОСАКА; 30n401         ; B [890575]";ТФС,ИНО
"NTT; ЯПОНИЯ";Вт 26.08.2014 c 05:00 до 05:30;4-6;08/1400927;К708-63-42;12003 - 15001;- ' ' -;"Любань - ОСАКА; 30n401         ; B [890575]";ТФС,ИНО
"NTT; ЯПОНИЯ";Вт 26.08.2014 c 05:00 до 05:30;4-6 КР;08/1400927;К708-63-42;12003 - 15001;- ' ' -;"Любань - ТОКИО; 30n401         ; B [890576]";ТФС,ИНО
"NTT; ЯПОНИЯ";Вт 26.08.2014 c 05:00 до 05:30;4-6;08/1400927;К708-63-42;12003 - 15001;- ' ' -;"Любань - ТОКИО; 30n401         ; B [890576]";ТФС,ИНО
"NTT; ЯПОНИЯ";Вт 26.08.2014 c 05:30 до 06:00;4-6 КР;08/1400927;К841-64-42;12007 - 12003;"На уч-ке 12007-12003 переключение трафика оптического канала по распоряжению 13-2-30727 в рамках реализации проекта ""Расширение сети передачи данных IP/MPLS ОАО ""Ростелеком""  в 2011г. 4 этап 3 очередь 1п.к."", с переводом трафика на кольцевой резерв. Производитель работ: 12007, 12003, МРЦУСС.  Перенос с 18/08.";"Любань - ОСАКА; 30n401         ; B [890575]";ТФС,ИНО
"NTT; ЯПОНИЯ";Вт 26.08.2014 c 05:30 до 06:00;4-6;08/1400927;К841-64-42;12007 - 12003;- ' ' -;"Любань - ОСАКА; 30n401         ; B [890575]";ТФС,ИНО
"NTT; ЯПОНИЯ";Вт 26.08.2014 c 05:30 до 06:00;4-6 КР;08/1400927;К841-64-42;12007 - 12003;- ' ' -;"Любань - ТОКИО; 30n401         ; B [890576]";ТФС,ИНО
"NTT; ЯПОНИЯ";Вт 26.08.2014 c 05:30 до 06:00;4-6;08/1400927;К841-64-42;12007 - 12003;- ' ' -;"Любань - ТОКИО; 30n401         ; B [890576]";ТФС,ИНО
"NTT; ЯПОНИЯ";Вт 26.08.2014 c 06:00 до 06:30;4-6 КР;08/1400927;К708-63-42;12001 - 12008;"На уч-ке 12001-12008 переключение трафика оптического канала по распоряжению 13-2-30707 в рамках реализации проекта ""Расширение сети передачи данных IP/MPLS ОАО ""Ростелеком""  в 2011г. 4 этап 3 очередь 1п.к."", с переводом трафика на кольцевой резерв. Производитель работ: 12001, 12008, МРЦУСС.  Перенос с 21/08.";"Любань - ОСАКА; 30n401         ; B [890575]";ТФС,ИНО
"NTT; ЯПОНИЯ";Вт 26.08.2014 c 06:00 до 06:30;4-6;08/1400927;К708-63-42;12001 - 12008;- ' ' -;"Любань - ОСАКА; 30n401         ; B [890575]";ТФС,ИНО
"NTT; ЯПОНИЯ";Вт 26.08.2014 c 06:00 до 06:30;4-6 КР;08/1400927;К708-63-42;12001 - 12008;- ' ' -;"Любань - ТОКИО; 30n401         ; B [890576]";ТФС,ИНО
"NTT; ЯПОНИЯ";Вт 26.08.2014 c 06:00 до 06:30;4-6;08/1400927;К708-63-42;12001 - 12008;- ' ' -;"Любань - ТОКИО; 30n401         ; B [890576]";ТФС,ИНО
"PCCW  GLOBAL; ГОНКОНГ";с 20:00 Пт 22.08.2014 до 02:00 Сб 23.08.2014;4-6 КРП;00/1400947;VC4S2;20810 - 7901;Внеплановые работы на сети China Telecom. Работы по резерву с КРП в процессе работ.;"Москва - ГОНКОНГ; 30N522         ; B [1021503]";ТФС,ИНО
"PCCW  GLOBAL; ГОНКОНГ";с 20:00 Пт 22.08.2014 до 02:00 Сб 23.08.2014;4-6 КРП;00/1400947;VC4S2;20810 - 7901;- ' ' -;"Москва - ГОНКОНГ; 30N523         ; B [1021504]";ТФС,ИНО
"PCCW  GLOBAL; ГОНКОНГ";с 22:00 Сб 23.08.2014 до 01:00 Вс 24.08.2014;4-6 КР;08/1400924;К708-63-60;12001 - 12007;"На уч-ке 12001-12007 поочередное переключение трафика оптических каналов (распоряжение 13-2-30717) в рамках реализации проекта ""Расширение сети передачи данных IP/MPLS ОАО ""Ростелеком""  в 2011г. 4 этап 3 очередь 1п.к."", с поочередным переводом трафика каждого оптического канала на кольцевой резерв в течение указанного времени. Производитель работ: 12001, 12007, МРЦУСС.";"Москва - ГОНКОНГ; 30N522         ; B [1021503]";ТФС,ИНО
"PCCW  GLOBAL; ГОНКОНГ";с 22:00 Сб 23.08.2014 до 01:00 Вс 24.08.2014;4-6;08/1400924;К708-63-60;12001 - 12007;- ' ' -;"Москва - ГОНКОНГ; 30N522         ; B [1021503]";ТФС,ИНО
"PCCW  GLOBAL; ГОНКОНГ";с 22:00 Сб 23.08.2014 до 01:00 Вс 24.08.2014;4-6 КР;08/1400924;К708-63-60;12001 - 12007;- ' ' -;"Москва - ГОНКОНГ; 30N523         ; B [1021504]";ТФС,ИНО
"PCCW  GLOBAL; ГОНКОНГ";с 22:00 Сб 23.08.2014 до 01:00 Вс 24.08.2014;4-6;08/1400924;К708-63-60;12001 - 12007;- ' ' -;"Москва - ГОНКОНГ; 30N523         ; B [1021504]";ТФС,ИНО
"PCCW  GLOBAL; ГОНКОНГ";с 20:00 Пн 25.08.2014 до 02:00 Вт 26.08.2014;4-6 КРП;00/1400948;VC4S2;20810 - 7901;Внеплановые работы на сети China Telecom. Работы по резерву с КРП в процессе работ.;"Москва - ГОНКОНГ; 30N522         ; B [1021503]";ТФС,ИНО
"PCCW  GLOBAL; ГОНКОНГ";с 20:00 Пн 25.08.2014 до 02:00 Вт 26.08.2014;4-6 КРП;00/1400948;VC4S2;20810 - 7901;- ' ' -;"Москва - ГОНКОНГ; 30N523         ; B [1021504]";ТФС,ИНО
"PCCW  GLOBAL; ГОНКОНГ";Вт 26.08.2014 c 05:00 до 05:30;4-6 КР;08/1400927;К708-63-42;12003 - 15001;"На уч-ке 12003-15001 переключение трафика оптического канала по распоряжению 13-2-307741 в рамках реализации проекта ""Расширение сети передачи данных IP/MPLS ОАО ""Ростелеком""  в 2011г. 4 этап 3 очередь 1п.к."", с переводом трафика на кольцевой резерв. Производитель работ: 12003, 15001, МРЦУСС. Перенос с 19/08.";"Москва - ГОНКОНГ; 30n514         ; B [961224]";ТФС,ИНО
"PCCW  GLOBAL; ГОНКОНГ";Вт 26.08.2014 c 05:00 до 05:30;4-6;08/1400927;К708-63-42;12003 - 15001;- ' ' -;"Москва - ГОНКОНГ; 30n514         ; B [961224]";ТФС,ИНО
"PCCW  GLOBAL; ГОНКОНГ";Вт 26.08.2014 c 05:30 до 06:00;4-6 КР;08/1400927;К841-64-42;12007 - 12003;"На уч-ке 12007-12003 переключение трафика оптического канала по распоряжению 13-2-30727 в рамках реализации проекта ""Расширение сети передачи данных IP/MPLS ОАО ""Ростелеком""  в 2011г. 4 этап 3 очередь 1п.к."", с переводом трафика на кольцевой резерв. Производитель работ: 12007, 12003, МРЦУСС.  Перенос с 18/08.";"Москва - ГОНКОНГ; 30n514         ; B [961224]";ТФС,ИНО
"PCCW  GLOBAL; ГОНКОНГ";Вт 26.08.2014 c 05:30 до 06:00;4-6;08/1400927;К841-64-42;12007 - 12003;- ' ' -;"Москва - ГОНКОНГ; 30n514         ; B [961224]";ТФС,ИНО
